Region,Area,Ethnicity,Population,Male,Female,0_4,5_9,10_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_
Auckland,Henderson Valley Park,Other Ethnicity,24,0.492957746,0.507042254,0.086342229,0.081632653,0.091051805,0.078492936,0.083202512,0.078492936,0.078492936,0.080062794,0.065934066,0.058084772,0.051805338,0.051805338,0.037676609,0.025117739,0.021978022,0.017268446,0.007849294,0.004709576
Auckland,Henderson North East,European,1335,0.473506201,0.526493799,0.068771139,0.066516347,0.045095829,0.048478016,0.062006764,0.092446449,0.080045096,0.058624577,0.051860203,0.057497182,0.052987599,0.058624577,0.058624577,0.03945885,0.033821871,0.036076663,0.034949267,0.054114994
Auckland,Henderson North East,Maori,351,0.473506201,0.526493799,0.068771139,0.066516347,0.045095829,0.048478016,0.062006764,0.092446449,0.080045096,0.058624577,0.051860203,0.057497182,0.052987599,0.058624577,0.058624577,0.03945885,0.033821871,0.036076663,0.034949267,0.054114994
Auckland,Henderson North East,Pacific Peoples,474,0.473506201,0.526493799,0.068771139,0.066516347,0.045095829,0.048478016,0.062006764,0.092446449,0.080045096,0.058624577,0.051860203,0.057497182,0.052987599,0.058624577,0.058624577,0.03945885,0.033821871,0.036076663,0.034949267,0.054114994
Auckland,Henderson North East,Asian,807,0.473506201,0.526493799,0.068771139,0.066516347,0.045095829,0.048478016,0.062006764,0.092446449,0.080045096,0.058624577,0.051860203,0.057497182,0.052987599,0.058624577,0.058624577,0.03945885,0.033821871,0.036076663,0.034949267,0.054114994
Auckland,Henderson North East,Middle Eastern / Latin American / African,66,0.473506201,0.526493799,0.068771139,0.066516347,0.045095829,0.048478016,0.062006764,0.092446449,0.080045096,0.058624577,0.051860203,0.057497182,0.052987599,0.058624577,0.058624577,0.03945885,0.033821871,0.036076663,0.034949267,0.054114994
Auckland,Henderson North East,Other Ethnicity,15,0.473506201,0.526493799,0.068771139,0.066516347,0.045095829,0.048478016,0.062006764,0.092446449,0.080045096,0.058624577,0.051860203,0.057497182,0.052987599,0.058624577,0.058624577,0.03945885,0.033821871,0.036076663,0.034949267,0.054114994
Auckland,Waitakere Ranges South,European,1026,0.506775068,0.493224932,0.068306011,0.057377049,0.057377049,0.051912568,0.040983607,0.046448087,0.054644809,0.073770492,0.073770492,0.084699454,0.087431694,0.095628415,0.079234973,0.06284153,0.038251366,0.013661202,0.008196721,0.005464481
Auckland,Waitakere Ranges South,Maori,168,0.506775068,0.493224932,0.068306011,0.057377049,0.057377049,0.051912568,0.040983607,0.046448087,0.054644809,0.073770492,0.073770492,0.084699454,0.087431694,0.095628415,0.079234973,0.06284153,0.038251366,0.013661202,0.008196721,0.005464481
Auckland,Waitakere Ranges South,Pacific Peoples,48,0.506775068,0.493224932,0.068306011,0.057377049,0.057377049,0.051912568,0.040983607,0.046448087,0.054644809,0.073770492,0.073770492,0.084699454,0.087431694,0.095628415,0.079234973,0.06284153,0.038251366,0.013661202,0.008196721,0.005464481
Auckland,Waitakere Ranges South,Asian,33,0.506775068,0.493224932,0.068306011,0.057377049,0.057377049,0.051912568,0.040983607,0.046448087,0.054644809,0.073770492,0.073770492,0.084699454,0.087431694,0.095628415,0.079234973,0.06284153,0.038251366,0.013661202,0.008196721,0.005464481
Auckland,Waitakere Ranges South,Middle Eastern / Latin American / African,3,0.506775068,0.493224932,0.068306011,0.057377049,0.057377049,0.051912568,0.040983607,0.046448087,0.054644809,0.073770492,0.073770492,0.084699454,0.087431694,0.095628415,0.079234973,0.06284153,0.038251366,0.013661202,0.008196721,0.005464481
Auckland,Waitakere Ranges South,Other Ethnicity,18,0.506775068,0.493224932,0.068306011,0.057377049,0.057377049,0.051912568,0.040983607,0.046448087,0.054644809,0.073770492,0.073770492,0.084699454,0.087431694,0.095628415,0.079234973,0.06284153,0.038251366,0.013661202,0.008196721,0.005464481
Auckland,Northcote Tuff Crater,European,1344,0.495934959,0.504065041,0.051282051,0.048582996,0.043184885,0.045883941,0.101214575,0.107962213,0.087719298,0.08097166,0.062078273,0.056680162,0.059379217,0.062078273,0.056680162,0.053981107,0.033738192,0.016194332,0.014844804,0.01754386
Auckland,Northcote Tuff Crater,Maori,123,0.495934959,0.504065041,0.051282051,0.048582996,0.043184885,0.045883941,0.101214575,0.107962213,0.087719298,0.08097166,0.062078273,0.056680162,0.059379217,0.062078273,0.056680162,0.053981107,0.033738192,0.016194332,0.014844804,0.01754386
Auckland,Northcote Tuff Crater,Pacific Peoples,81,0.495934959,0.504065041,0.051282051,0.048582996,0.043184885,0.045883941,0.101214575,0.107962213,0.087719298,0.08097166,0.062078273,0.056680162,0.059379217,0.062078273,0.056680162,0.053981107,0.033738192,0.016194332,0.014844804,0.01754386
Auckland,Northcote Tuff Crater,Asian,750,0.495934959,0.504065041,0.051282051,0.048582996,0.043184885,0.045883941,0.101214575,0.107962213,0.087719298,0.08097166,0.062078273,0.056680162,0.059379217,0.062078273,0.056680162,0.053981107,0.033738192,0.016194332,0.014844804,0.01754386
Auckland,Northcote Tuff Crater,Middle Eastern / Latin American / African,72,0.495934959,0.504065041,0.051282051,0.048582996,0.043184885,0.045883941,0.101214575,0.107962213,0.087719298,0.08097166,0.062078273,0.056680162,0.059379217,0.062078273,0.056680162,0.053981107,0.033738192,0.016194332,0.014844804,0.01754386
Auckland,Northcote Tuff Crater,Other Ethnicity,33,0.495934959,0.504065041,0.051282051,0.048582996,0.043184885,0.045883941,0.101214575,0.107962213,0.087719298,0.08097166,0.062078273,0.056680162,0.059379217,0.062078273,0.056680162,0.053981107,0.033738192,0.016194332,0.014844804,0.01754386
Auckland,Northcote Point (Auckland),European,2706,0.473197782,0.526802218,0.078558226,0.066543438,0.047134935,0.050831793,0.054528651,0.076709797,0.075785582,0.075785582,0.074861368,0.07116451,0.059149723,0.06284658,0.052680222,0.051756007,0.03974122,0.022181146,0.015711645,0.024029575
Auckland,Northcote Point (Auckland),Maori,267,0.473197782,0.526802218,0.078558226,0.066543438,0.047134935,0.050831793,0.054528651,0.076709797,0.075785582,0.075785582,0.074861368,0.07116451,0.059149723,0.06284658,0.052680222,0.051756007,0.03974122,0.022181146,0.015711645,0.024029575
Auckland,Northcote Point (Auckland),Pacific Peoples,123,0.473197782,0.526802218,0.078558226,0.066543438,0.047134935,0.050831793,0.054528651,0.076709797,0.075785582,0.075785582,0.074861368,0.07116451,0.059149723,0.06284658,0.052680222,0.051756007,0.03974122,0.022181146,0.015711645,0.024029575
Auckland,Northcote Point (Auckland),Asian,414,0.473197782,0.526802218,0.078558226,0.066543438,0.047134935,0.050831793,0.054528651,0.076709797,0.075785582,0.075785582,0.074861368,0.07116451,0.059149723,0.06284658,0.052680222,0.051756007,0.03974122,0.022181146,0.015711645,0.024029575
Auckland,Northcote Point (Auckland),Middle Eastern / Latin American / African,54,0.473197782,0.526802218,0.078558226,0.066543438,0.047134935,0.050831793,0.054528651,0.076709797,0.075785582,0.075785582,0.074861368,0.07116451,0.059149723,0.06284658,0.052680222,0.051756007,0.03974122,0.022181146,0.015711645,0.024029575
Auckland,Northcote Point (Auckland),Other Ethnicity,27,0.473197782,0.526802218,0.078558226,0.066543438,0.047134935,0.050831793,0.054528651,0.076709797,0.075785582,0.075785582,0.074861368,0.07116451,0.059149723,0.06284658,0.052680222,0.051756007,0.03974122,0.022181146,0.015711645,0.024029575
Auckland,McLaren Park,European,1941,0.485871813,0.514128187,0.084079945,0.088215024,0.071674707,0.070985527,0.073742247,0.088215024,0.093039283,0.071674707,0.059269469,0.059958649,0.05513439,0.050310131,0.042039972,0.033080634,0.020675396,0.015161957,0.008270159,0.014472777
Auckland,McLaren Park,Maori,759,0.485871813,0.514128187,0.084079945,0.088215024,0.071674707,0.070985527,0.073742247,0.088215024,0.093039283,0.071674707,0.059269469,0.059958649,0.05513439,0.050310131,0.042039972,0.033080634,0.020675396,0.015161957,0.008270159,0.014472777
Auckland,McLaren Park,Pacific Peoples,1422,0.485871813,0.514128187,0.084079945,0.088215024,0.071674707,0.070985527,0.073742247,0.088215024,0.093039283,0.071674707,0.059269469,0.059958649,0.05513439,0.050310131,0.042039972,0.033080634,0.020675396,0.015161957,0.008270159,0.014472777
Auckland,McLaren Park,Asian,963,0.485871813,0.514128187,0.084079945,0.088215024,0.071674707,0.070985527,0.073742247,0.088215024,0.093039283,0.071674707,0.059269469,0.059958649,0.05513439,0.050310131,0.042039972,0.033080634,0.020675396,0.015161957,0.008270159,0.014472777
Auckland,McLaren Park,Middle Eastern / Latin American / African,108,0.485871813,0.514128187,0.084079945,0.088215024,0.071674707,0.070985527,0.073742247,0.088215024,0.093039283,0.071674707,0.059269469,0.059958649,0.05513439,0.050310131,0.042039972,0.033080634,0.020675396,0.015161957,0.008270159,0.014472777
Auckland,McLaren Park,Other Ethnicity,48,0.485871813,0.514128187,0.084079945,0.088215024,0.071674707,0.070985527,0.073742247,0.088215024,0.093039283,0.071674707,0.059269469,0.059958649,0.05513439,0.050310131,0.042039972,0.033080634,0.020675396,0.015161957,0.008270159,0.014472777
Auckland,Henderson East,European,1284,0.489561587,0.510438413,0.080375783,0.074112735,0.049060543,0.058455115,0.070981211,0.089770355,0.081419624,0.067849687,0.063674322,0.060542797,0.057411273,0.068893528,0.049060543,0.039665971,0.033402923,0.025052192,0.013569937,0.016701461
Auckland,Henderson East,Maori,423,0.489561587,0.510438413,0.080375783,0.074112735,0.049060543,0.058455115,0.070981211,0.089770355,0.081419624,0.067849687,0.063674322,0.060542797,0.057411273,0.068893528,0.049060543,0.039665971,0.033402923,0.025052192,0.013569937,0.016701461
Auckland,Henderson East,Pacific Peoples,603,0.489561587,0.510438413,0.080375783,0.074112735,0.049060543,0.058455115,0.070981211,0.089770355,0.081419624,0.067849687,0.063674322,0.060542797,0.057411273,0.068893528,0.049060543,0.039665971,0.033402923,0.025052192,0.013569937,0.016701461
Auckland,Henderson East,Asian,936,0.489561587,0.510438413,0.080375783,0.074112735,0.049060543,0.058455115,0.070981211,0.089770355,0.081419624,0.067849687,0.063674322,0.060542797,0.057411273,0.068893528,0.049060543,0.039665971,0.033402923,0.025052192,0.013569937,0.016701461
Auckland,Henderson East,Middle Eastern / Latin American / African,66,0.489561587,0.510438413,0.080375783,0.074112735,0.049060543,0.058455115,0.070981211,0.089770355,0.081419624,0.067849687,0.063674322,0.060542797,0.057411273,0.068893528,0.049060543,0.039665971,0.033402923,0.025052192,0.013569937,0.016701461
Auckland,Henderson East,Other Ethnicity,30,0.489561587,0.510438413,0.080375783,0.074112735,0.049060543,0.058455115,0.070981211,0.089770355,0.081419624,0.067849687,0.063674322,0.060542797,0.057411273,0.068893528,0.049060543,0.039665971,0.033402923,0.025052192,0.013569937,0.016701461
Auckland,Te Atatu South-McLeod South,European,2028,0.490952006,0.509047994,0.069128044,0.076983504,0.065200314,0.056559309,0.076983504,0.076197958,0.071484682,0.077769049,0.057344855,0.070699136,0.062843676,0.062843676,0.04084839,0.037706206,0.03299293,0.023566379,0.020424195,0.020424195
Auckland,Te Atatu South-McLeod South,Maori,558,0.490952006,0.509047994,0.069128044,0.076983504,0.065200314,0.056559309,0.076983504,0.076197958,0.071484682,0.077769049,0.057344855,0.070699136,0.062843676,0.062843676,0.04084839,0.037706206,0.03299293,0.023566379,0.020424195,0.020424195
Auckland,Te Atatu South-McLeod South,Pacific Peoples,729,0.490952006,0.509047994,0.069128044,0.076983504,0.065200314,0.056559309,0.076983504,0.076197958,0.071484682,0.077769049,0.057344855,0.070699136,0.062843676,0.062843676,0.04084839,0.037706206,0.03299293,0.023566379,0.020424195,0.020424195
Auckland,Te Atatu South-McLeod South,Asian,1029,0.490952006,0.509047994,0.069128044,0.076983504,0.065200314,0.056559309,0.076983504,0.076197958,0.071484682,0.077769049,0.057344855,0.070699136,0.062843676,0.062843676,0.04084839,0.037706206,0.03299293,0.023566379,0.020424195,0.020424195
Auckland,Te Atatu South-McLeod South,Middle Eastern / Latin American / African,90,0.490952006,0.509047994,0.069128044,0.076983504,0.065200314,0.056559309,0.076983504,0.076197958,0.071484682,0.077769049,0.057344855,0.070699136,0.062843676,0.062843676,0.04084839,0.037706206,0.03299293,0.023566379,0.020424195,0.020424195
Auckland,Te Atatu South-McLeod South,Other Ethnicity,57,0.490952006,0.509047994,0.069128044,0.076983504,0.065200314,0.056559309,0.076983504,0.076197958,0.071484682,0.077769049,0.057344855,0.070699136,0.062843676,0.062843676,0.04084839,0.037706206,0.03299293,0.023566379,0.020424195,0.020424195
Auckland,Takapuna South,European,1248,0.475409836,0.524590164,0.034836066,0.051229508,0.055327869,0.06147541,0.047131148,0.06147541,0.051229508,0.051229508,0.043032787,0.069672131,0.081967213,0.077868852,0.090163934,0.079918033,0.071721311,0.032786885,0.020491803,0.018442623
Auckland,Takapuna South,Maori,78,0.475409836,0.524590164,0.034836066,0.051229508,0.055327869,0.06147541,0.047131148,0.06147541,0.051229508,0.051229508,0.043032787,0.069672131,0.081967213,0.077868852,0.090163934,0.079918033,0.071721311,0.032786885,0.020491803,0.018442623
Auckland,Takapuna South,Pacific Peoples,24,0.475409836,0.524590164,0.034836066,0.051229508,0.055327869,0.06147541,0.047131148,0.06147541,0.051229508,0.051229508,0.043032787,0.069672131,0.081967213,0.077868852,0.090163934,0.079918033,0.071721311,0.032786885,0.020491803,0.018442623
Auckland,Takapuna South,Asian,180,0.475409836,0.524590164,0.034836066,0.051229508,0.055327869,0.06147541,0.047131148,0.06147541,0.051229508,0.051229508,0.043032787,0.069672131,0.081967213,0.077868852,0.090163934,0.079918033,0.071721311,0.032786885,0.020491803,0.018442623
Auckland,Takapuna South,Middle Eastern / Latin American / African,33,0.475409836,0.524590164,0.034836066,0.051229508,0.055327869,0.06147541,0.047131148,0.06147541,0.051229508,0.051229508,0.043032787,0.069672131,0.081967213,0.077868852,0.090163934,0.079918033,0.071721311,0.032786885,0.020491803,0.018442623
Auckland,Takapuna South,Other Ethnicity,12,0.475409836,0.524590164,0.034836066,0.051229508,0.055327869,0.06147541,0.047131148,0.06147541,0.051229508,0.051229508,0.043032787,0.069672131,0.081967213,0.077868852,0.090163934,0.079918033,0.071721311,0.032786885,0.020491803,0.018442623
Auckland,Hauraki,European,3030,0.483660131,0.516339869,0.07256894,0.074746009,0.06095791,0.058055152,0.059506531,0.069666183,0.069666183,0.079100145,0.082728592,0.069666183,0.062409289,0.060232221,0.053701016,0.043541364,0.031204644,0.019593614,0.015965167,0.016690856
Auckland,Hauraki,Maori,246,0.483660131,0.516339869,0.07256894,0.074746009,0.06095791,0.058055152,0.059506531,0.069666183,0.069666183,0.079100145,0.082728592,0.069666183,0.062409289,0.060232221,0.053701016,0.043541364,0.031204644,0.019593614,0.015965167,0.016690856
Auckland,Hauraki,Pacific Peoples,99,0.483660131,0.516339869,0.07256894,0.074746009,0.06095791,0.058055152,0.059506531,0.069666183,0.069666183,0.079100145,0.082728592,0.069666183,0.062409289,0.060232221,0.053701016,0.043541364,0.031204644,0.019593614,0.015965167,0.016690856
Auckland,Hauraki,Asian,933,0.483660131,0.516339869,0.07256894,0.074746009,0.06095791,0.058055152,0.059506531,0.069666183,0.069666183,0.079100145,0.082728592,0.069666183,0.062409289,0.060232221,0.053701016,0.043541364,0.031204644,0.019593614,0.015965167,0.016690856
Auckland,Hauraki,Middle Eastern / Latin American / African,99,0.483660131,0.516339869,0.07256894,0.074746009,0.06095791,0.058055152,0.059506531,0.069666183,0.069666183,0.079100145,0.082728592,0.069666183,0.062409289,0.060232221,0.053701016,0.043541364,0.031204644,0.019593614,0.015965167,0.016690856
Auckland,Hauraki,Other Ethnicity,36,0.483660131,0.516339869,0.07256894,0.074746009,0.06095791,0.058055152,0.059506531,0.069666183,0.069666183,0.079100145,0.082728592,0.069666183,0.062409289,0.060232221,0.053701016,0.043541364,0.031204644,0.019593614,0.015965167,0.016690856
Auckland,Glendene North,European,1992,0.500959693,0.499040307,0.076184379,0.077464789,0.060819462,0.058898848,0.078745198,0.085147247,0.084507042,0.070422535,0.061459667,0.065941101,0.065941101,0.057618438,0.046734955,0.036491677,0.028809219,0.021766965,0.011523688,0.011523688
Auckland,Glendene North,Maori,669,0.500959693,0.499040307,0.076184379,0.077464789,0.060819462,0.058898848,0.078745198,0.085147247,0.084507042,0.070422535,0.061459667,0.065941101,0.065941101,0.057618438,0.046734955,0.036491677,0.028809219,0.021766965,0.011523688,0.011523688
Auckland,Glendene North,Pacific Peoples,1218,0.500959693,0.499040307,0.076184379,0.077464789,0.060819462,0.058898848,0.078745198,0.085147247,0.084507042,0.070422535,0.061459667,0.065941101,0.065941101,0.057618438,0.046734955,0.036491677,0.028809219,0.021766965,0.011523688,0.011523688
Auckland,Glendene North,Asian,1362,0.500959693,0.499040307,0.076184379,0.077464789,0.060819462,0.058898848,0.078745198,0.085147247,0.084507042,0.070422535,0.061459667,0.065941101,0.065941101,0.057618438,0.046734955,0.036491677,0.028809219,0.021766965,0.011523688,0.011523688
Auckland,Glendene North,Middle Eastern / Latin American / African,120,0.500959693,0.499040307,0.076184379,0.077464789,0.060819462,0.058898848,0.078745198,0.085147247,0.084507042,0.070422535,0.061459667,0.065941101,0.065941101,0.057618438,0.046734955,0.036491677,0.028809219,0.021766965,0.011523688,0.011523688
Auckland,Glendene North,Other Ethnicity,78,0.500959693,0.499040307,0.076184379,0.077464789,0.060819462,0.058898848,0.078745198,0.085147247,0.084507042,0.070422535,0.061459667,0.065941101,0.065941101,0.057618438,0.046734955,0.036491677,0.028809219,0.021766965,0.011523688,0.011523688
Auckland,Sunnyvale West-Parrs Park,European,879,0.491186839,0.508813161,0.093567251,0.092397661,0.076023392,0.076023392,0.081871345,0.098245614,0.09122807,0.074853801,0.065497076,0.063157895,0.046783626,0.038596491,0.039766082,0.029239766,0.012865497,0.009356725,0.005847953,0.004678363
Auckland,Sunnyvale West-Parrs Park,Maori,453,0.491186839,0.508813161,0.093567251,0.092397661,0.076023392,0.076023392,0.081871345,0.098245614,0.09122807,0.074853801,0.065497076,0.063157895,0.046783626,0.038596491,0.039766082,0.029239766,0.012865497,0.009356725,0.005847953,0.004678363
Auckland,Sunnyvale West-Parrs Park,Pacific Peoples,834,0.491186839,0.508813161,0.093567251,0.092397661,0.076023392,0.076023392,0.081871345,0.098245614,0.09122807,0.074853801,0.065497076,0.063157895,0.046783626,0.038596491,0.039766082,0.029239766,0.012865497,0.009356725,0.005847953,0.004678363
Auckland,Sunnyvale West-Parrs Park,Asian,768,0.491186839,0.508813161,0.093567251,0.092397661,0.076023392,0.076023392,0.081871345,0.098245614,0.09122807,0.074853801,0.065497076,0.063157895,0.046783626,0.038596491,0.039766082,0.029239766,0.012865497,0.009356725,0.005847953,0.004678363
Auckland,Sunnyvale West-Parrs Park,Middle Eastern / Latin American / African,111,0.491186839,0.508813161,0.093567251,0.092397661,0.076023392,0.076023392,0.081871345,0.098245614,0.09122807,0.074853801,0.065497076,0.063157895,0.046783626,0.038596491,0.039766082,0.029239766,0.012865497,0.009356725,0.005847953,0.004678363
Auckland,Sunnyvale West-Parrs Park,Other Ethnicity,24,0.491186839,0.508813161,0.093567251,0.092397661,0.076023392,0.076023392,0.081871345,0.098245614,0.09122807,0.074853801,0.065497076,0.063157895,0.046783626,0.038596491,0.039766082,0.029239766,0.012865497,0.009356725,0.005847953,0.004678363
Auckland,Sunnyvale East,European,2406,0.474544312,0.525455688,0.080452546,0.074795726,0.068510371,0.069767442,0.072281584,0.084852294,0.084852294,0.076681332,0.060339409,0.063482087,0.054054054,0.05468259,0.050911376,0.035197989,0.028912634,0.017598994,0.011313639,0.011313639
Auckland,Sunnyvale East,Maori,777,0.474544312,0.525455688,0.080452546,0.074795726,0.068510371,0.069767442,0.072281584,0.084852294,0.084852294,0.076681332,0.060339409,0.063482087,0.054054054,0.05468259,0.050911376,0.035197989,0.028912634,0.017598994,0.011313639,0.011313639
Auckland,Sunnyvale East,Pacific Peoples,1038,0.474544312,0.525455688,0.080452546,0.074795726,0.068510371,0.069767442,0.072281584,0.084852294,0.084852294,0.076681332,0.060339409,0.063482087,0.054054054,0.05468259,0.050911376,0.035197989,0.028912634,0.017598994,0.011313639,0.011313639
Auckland,Sunnyvale East,Asian,1245,0.474544312,0.525455688,0.080452546,0.074795726,0.068510371,0.069767442,0.072281584,0.084852294,0.084852294,0.076681332,0.060339409,0.063482087,0.054054054,0.05468259,0.050911376,0.035197989,0.028912634,0.017598994,0.011313639,0.011313639
Auckland,Sunnyvale East,Middle Eastern / Latin American / African,159,0.474544312,0.525455688,0.080452546,0.074795726,0.068510371,0.069767442,0.072281584,0.084852294,0.084852294,0.076681332,0.060339409,0.063482087,0.054054054,0.05468259,0.050911376,0.035197989,0.028912634,0.017598994,0.011313639,0.011313639
Auckland,Sunnyvale East,Other Ethnicity,72,0.474544312,0.525455688,0.080452546,0.074795726,0.068510371,0.069767442,0.072281584,0.084852294,0.084852294,0.076681332,0.060339409,0.063482087,0.054054054,0.05468259,0.050911376,0.035197989,0.028912634,0.017598994,0.011313639,0.011313639
Auckland,Point Chevalier West,European,3189,0.460342146,0.539657854,0.055987558,0.070762053,0.059097978,0.061430793,0.053654743,0.039657854,0.045878694,0.056765163,0.072317263,0.089424572,0.067651633,0.058320373,0.038102644,0.037325039,0.031104199,0.042768274,0.042768274,0.076982893
Auckland,Point Chevalier West,Maori,348,0.460342146,0.539657854,0.055987558,0.070762053,0.059097978,0.061430793,0.053654743,0.039657854,0.045878694,0.056765163,0.072317263,0.089424572,0.067651633,0.058320373,0.038102644,0.037325039,0.031104199,0.042768274,0.042768274,0.076982893
Auckland,Point Chevalier West,Pacific Peoples,306,0.460342146,0.539657854,0.055987558,0.070762053,0.059097978,0.061430793,0.053654743,0.039657854,0.045878694,0.056765163,0.072317263,0.089424572,0.067651633,0.058320373,0.038102644,0.037325039,0.031104199,0.042768274,0.042768274,0.076982893
Auckland,Point Chevalier West,Asian,402,0.460342146,0.539657854,0.055987558,0.070762053,0.059097978,0.061430793,0.053654743,0.039657854,0.045878694,0.056765163,0.072317263,0.089424572,0.067651633,0.058320373,0.038102644,0.037325039,0.031104199,0.042768274,0.042768274,0.076982893
Auckland,Point Chevalier West,Middle Eastern / Latin American / African,78,0.460342146,0.539657854,0.055987558,0.070762053,0.059097978,0.061430793,0.053654743,0.039657854,0.045878694,0.056765163,0.072317263,0.089424572,0.067651633,0.058320373,0.038102644,0.037325039,0.031104199,0.042768274,0.042768274,0.076982893
Auckland,Point Chevalier West,Other Ethnicity,39,0.460342146,0.539657854,0.055987558,0.070762053,0.059097978,0.061430793,0.053654743,0.039657854,0.045878694,0.056765163,0.072317263,0.089424572,0.067651633,0.058320373,0.038102644,0.037325039,0.031104199,0.042768274,0.042768274,0.076982893
Auckland,Belmont (Auckland),European,2262,0.486620416,0.513379584,0.070227498,0.071216617,0.072205737,0.068249258,0.066271019,0.077151335,0.068249258,0.069238378,0.070227498,0.074183976,0.065281899,0.047477745,0.045499505,0.048466864,0.028684471,0.023738872,0.013847676,0.019782394
Auckland,Belmont (Auckland),Maori,264,0.486620416,0.513379584,0.070227498,0.071216617,0.072205737,0.068249258,0.066271019,0.077151335,0.068249258,0.069238378,0.070227498,0.074183976,0.065281899,0.047477745,0.045499505,0.048466864,0.028684471,0.023738872,0.013847676,0.019782394
Auckland,Belmont (Auckland),Pacific Peoples,126,0.486620416,0.513379584,0.070227498,0.071216617,0.072205737,0.068249258,0.066271019,0.077151335,0.068249258,0.069238378,0.070227498,0.074183976,0.065281899,0.047477745,0.045499505,0.048466864,0.028684471,0.023738872,0.013847676,0.019782394
Auckland,Belmont (Auckland),Asian,576,0.486620416,0.513379584,0.070227498,0.071216617,0.072205737,0.068249258,0.066271019,0.077151335,0.068249258,0.069238378,0.070227498,0.074183976,0.065281899,0.047477745,0.045499505,0.048466864,0.028684471,0.023738872,0.013847676,0.019782394
Auckland,Belmont (Auckland),Middle Eastern / Latin American / African,90,0.486620416,0.513379584,0.070227498,0.071216617,0.072205737,0.068249258,0.066271019,0.077151335,0.068249258,0.069238378,0.070227498,0.074183976,0.065281899,0.047477745,0.045499505,0.048466864,0.028684471,0.023738872,0.013847676,0.019782394
Auckland,Belmont (Auckland),Other Ethnicity,45,0.486620416,0.513379584,0.070227498,0.071216617,0.072205737,0.068249258,0.066271019,0.077151335,0.068249258,0.069238378,0.070227498,0.074183976,0.065281899,0.047477745,0.045499505,0.048466864,0.028684471,0.023738872,0.013847676,0.019782394
Auckland,Bayswater,European,2310,0.475941423,0.524058577,0.059685864,0.069109948,0.068062827,0.077486911,0.078534031,0.077486911,0.042931937,0.063874346,0.063874346,0.07434555,0.07539267,0.069109948,0.055497382,0.040837696,0.033507853,0.02408377,0.013612565,0.012565445
Auckland,Bayswater,Maori,336,0.475941423,0.524058577,0.059685864,0.069109948,0.068062827,0.077486911,0.078534031,0.077486911,0.042931937,0.063874346,0.063874346,0.07434555,0.07539267,0.069109948,0.055497382,0.040837696,0.033507853,0.02408377,0.013612565,0.012565445
Auckland,Bayswater,Pacific Peoples,180,0.475941423,0.524058577,0.059685864,0.069109948,0.068062827,0.077486911,0.078534031,0.077486911,0.042931937,0.063874346,0.063874346,0.07434555,0.07539267,0.069109948,0.055497382,0.040837696,0.033507853,0.02408377,0.013612565,0.012565445
Auckland,Bayswater,Asian,294,0.475941423,0.524058577,0.059685864,0.069109948,0.068062827,0.077486911,0.078534031,0.077486911,0.042931937,0.063874346,0.063874346,0.07434555,0.07539267,0.069109948,0.055497382,0.040837696,0.033507853,0.02408377,0.013612565,0.012565445
Auckland,Bayswater,Middle Eastern / Latin American / African,66,0.475941423,0.524058577,0.059685864,0.069109948,0.068062827,0.077486911,0.078534031,0.077486911,0.042931937,0.063874346,0.063874346,0.07434555,0.07539267,0.069109948,0.055497382,0.040837696,0.033507853,0.02408377,0.013612565,0.012565445
Auckland,Bayswater,Other Ethnicity,42,0.475941423,0.524058577,0.059685864,0.069109948,0.068062827,0.077486911,0.078534031,0.077486911,0.042931937,0.063874346,0.063874346,0.07434555,0.07539267,0.069109948,0.055497382,0.040837696,0.033507853,0.02408377,0.013612565,0.012565445
Auckland,Glendene South,European,1170,0.510948905,0.489051095,0.067015707,0.077486911,0.070157068,0.060732984,0.078534031,0.084816754,0.077486911,0.07539267,0.068062827,0.065968586,0.062827225,0.060732984,0.056544503,0.038743455,0.02617801,0.016753927,0.006282723,0.006282723
Auckland,Glendene South,Maori,390,0.510948905,0.489051095,0.067015707,0.077486911,0.070157068,0.060732984,0.078534031,0.084816754,0.077486911,0.07539267,0.068062827,0.065968586,0.062827225,0.060732984,0.056544503,0.038743455,0.02617801,0.016753927,0.006282723,0.006282723
Auckland,Glendene South,Pacific Peoples,750,0.510948905,0.489051095,0.067015707,0.077486911,0.070157068,0.060732984,0.078534031,0.084816754,0.077486911,0.07539267,0.068062827,0.065968586,0.062827225,0.060732984,0.056544503,0.038743455,0.02617801,0.016753927,0.006282723,0.006282723
Auckland,Glendene South,Asian,924,0.510948905,0.489051095,0.067015707,0.077486911,0.070157068,0.060732984,0.078534031,0.084816754,0.077486911,0.07539267,0.068062827,0.065968586,0.062827225,0.060732984,0.056544503,0.038743455,0.02617801,0.016753927,0.006282723,0.006282723
Auckland,Glendene South,Middle Eastern / Latin American / African,84,0.510948905,0.489051095,0.067015707,0.077486911,0.070157068,0.060732984,0.078534031,0.084816754,0.077486911,0.07539267,0.068062827,0.065968586,0.062827225,0.060732984,0.056544503,0.038743455,0.02617801,0.016753927,0.006282723,0.006282723
